tick,frames,seconds,fps,ticks,step_ms,shell_ms,render_cpu_ms,gpu_ms,probe,process_cpu_ms,busy_frames,threaded,route_workers
600,116,1.014764,114.312,0,0.0000,824.3240,0.8598,4.8745,baseline,1363.9350,0,True,1
600,118,1.016544,116.080,0,0.0000,825.2499,0.8548,4.8976,baseline,1374.6180,0,True,1
600,118,1.011863,116.617,0,0.0000,824.7917,0.8401,4.8879,baseline,1367.3810,0,True,1
600,117,1.007879,116.085,0,0.0000,820.3993,0.8460,4.8994,baseline,1358.8220,0,True,1
600,116,1.013562,114.448,0,0.0000,822.6503,0.8491,4.8873,baseline,1364.8000,0,True,1
600,116,1.016570,114.109,0,0.0000,823.6873,0.8622,4.8901,baseline,1360.8870,0,True,1
600,116,1.015276,114.255,0,0.0000,823.0114,0.8636,4.9009,baseline,1360.4230,0,True,1
600,93,1.435767,64.774,0,0.0000,733.0361,0.9012,4.9020,baseline,1727.6900,0,True,1
600,5,2.437739,2.051,0,0.0000,2207.9657,33.1392,8.1038,baseline,2593.6890,0,True,1
600,71,1.018261,69.727,0,0.0000,539.4816,4.6905,8.5416,baseline,1247.7070,0,True,1
600,72,1.010960,71.219,0,0.0000,537.6097,4.5783,8.5369,baseline,1242.5680,0,True,1
600,72,1.014088,71.000,0,0.0000,540.8601,4.5680,8.5102,baseline,1244.6680,0,True,1
600,72,1.008242,71.411,0,0.0000,539.3940,4.5336,8.5303,baseline,1237.2230,0,True,1
600,71,1.008893,70.374,0,0.0000,541.2435,4.5820,8.5037,baseline,1239.9140,0,True,1
600,72,1.010207,71.273,0,0.0000,539.0348,4.5590,8.5326,baseline,1240.4980,0,True,1
600,72,1.019587,70.617,0,0.0000,540.5202,4.6437,8.5128,baseline,1252.3320,0,True,1
600,72,1.018968,70.660,0,0.0000,541.0128,4.6072,8.4860,baseline,1244.0570,0,True,1
600,72,1.014254,70.988,0,0.0000,538.0259,4.6224,8.4994,baseline,1247.0820,0,True,1
600,72,1.027381,70.081,0,0.0000,544.9456,4.6798,8.4648,baseline,1255.4130,0,True,1
600,67,1.001019,66.932,0,0.0000,499.0777,5.2840,8.5038,baseline,1215.1380,0,True,1
600,57,1.680919,33.910,0,0.0000,510.2027,5.3764,8.5192,shadows-off,1877.4090,0,True,1
600,2,2.050347,0.975,0,0.0000,1854.1796,74.8835,8.2560,shadows-off,2110.0740,0,True,1
600,83,1.021037,81.290,0,0.0000,621.6488,3.0574,6.6055,shadows-off,1131.0540,0,True,1
600,84,1.024065,82.026,0,0.0000,629.4726,2.9832,6.0659,shadows-off,1136.0660,0,True,1
600,85,1.025357,82.898,0,0.0000,629.1831,2.9751,6.0754,shadows-off,1134.2200,0,True,1
600,84,1.004874,83.593,0,0.0000,616.0848,2.9625,6.0622,shadows-off,1116.1630,0,True,1
600,84,1.004630,83.613,0,0.0000,616.6272,2.9668,6.0643,shadows-off,1116.9860,0,True,1
600,85,1.010747,84.096,0,0.0000,621.9270,2.9324,6.0681,shadows-off,1121.5710,0,True,1
600,84,1.004325,83.638,0,0.0000,617.2742,2.9494,6.0628,shadows-off,1114.7410,0,True,1
600,84,1.010921,83.093,0,0.0000,620.7839,2.9870,6.0586,shadows-off,1124.9590,0,True,1
600,85,1.011640,84.022,0,0.0000,621.8107,2.9324,6.0690,shadows-off,1127.9930,0,True,1
600,85,1.013265,83.887,0,0.0000,625.0777,2.9289,6.0961,shadows-off,1122.8470,0,True,1
600,85,1.015365,83.714,0,0.0000,621.0516,2.9825,6.0944,shadows-off,1128.2530,0,True,1
600,74,1.686422,43.880,0,0.0000,594.0979,2.9896,6.0772,baseline,1797.0780,0,True,1
600,2,2.162991,0.925,0,0.0000,1962.8831,74.8535,8.9035,baseline,2437.6770,0,True,1
600,71,1.010348,70.273,0,0.0000,533.6745,4.6696,8.5178,baseline,1269.1920,0,True,1
600,72,1.013950,71.009,0,0.0000,540.0032,4.5816,8.5485,baseline,1241.5150,0,True,1
600,72,1.018609,70.685,0,0.0000,543.3867,4.5874,8.5232,baseline,1251.8700,0,True,1
600,72,1.017683,70.749,0,0.0000,536.6424,4.6589,8.5209,baseline,1251.3530,0,True,1
600,72,1.022310,70.429,0,0.0000,541.5366,4.6281,8.5122,baseline,1256.8720,0,True,1
600,71,1.014867,69.960,0,0.0000,535.5274,4.6324,8.5014,baseline,1247.1650,0,True,1
600,72,1.008148,71.418,0,0.0000,536.0263,4.6446,8.5341,baseline,1245.9510,0,True,1
600,72,1.009764,71.304,0,0.0000,539.7430,4.5340,8.5737,baseline,1243.9930,0,True,1
600,72,1.008042,71.426,0,0.0000,537.6073,4.5535,8.5194,baseline,1234.9520,0,True,1
600,71,1.019996,69.608,0,0.0000,537.8201,4.7462,8.5560,baseline,1247.9190,0,True,1
